Export,Tienda,Área,Periodo,Prod,VtaNeta,JEq,ProdMeta,VtaNetaMeta,JEqMeta,ProdAA,VtaNetaAA,JEqAA,CAPO,CAPO AA,CAPE AA,CAPE
Export,P123 El Chacarero - PVH,INVENTARIOS,202412,6635603,8520841,1.2679502688172044,0,0,,,,,3.0,,,3.0
Export,1198 Cusco Wanchaq - PVH,INVENTARIOS,202412,6609306,2689592,0.4062163978494624,0,0,,,,,2.0,,,1.0
Export,P106 Valle Hermoso - PVH,INVENTARIOS,202412,6566477,5954642,0.8995094086021507,0,0,,,,,2.0,,,2.0
Export,P333 Ves Placita - PVH,INVENTARIOS,202412,6504428,7938186,1.2201545698924732,0,0,,,,,3.0,,,3.0
Export,P096 San Jorge - PVS,INVENTARIOS,202412,6421359,2905406,0.4524596774193549,0,0,,,,,1.0,,,1.0
Export,P061 Cortijo - PVH,INVENTARIOS,202412,6169024,7603487,1.2218951612903228,0,0,,,,,3.0,,,3.0
Export,P117 Izaguirre - PVH,RECEPCIÓN,202401,6131817,6231539,1.0152822580645162,0,0,,,,,2.0,,,1.0
Export,1199 San Miguel - PVH,RECEPCIÓN,202403,6050477,6218443,1.027654569892473,0,0,,,,,1.0,,,1.0
Export,P201 Huaral - PVH,INVENTARIOS,202412,6049174,4908856,0.811491935483871,0,0,,,,,2.0,,,2.0
Export,P465 Sucre - PVH,RECEPCIÓN,202404,6009870,9036091,1.503541666666667,0,0,,,,,2.5,,,1.5
Export,P221 Barranca - PVH,RECEPCIÓN,202406,6009514,2257866,0.37571527777777786,0,0,,,,,1.0,,,
Export,P122 Ica - PVH,INVENTARIOS,202412,5973905,7819986,1.3086424731182795,0,0,,,,,2.0,,,3.0
Export,V290 Asia - VIV,INVENTARIOS,202412,5926471,2408824,0.40645161290322585,0,0,,,,,1.0,,,1.0
Export,1199 San Miguel - PVH,RECEPCIÓN,202407,5916145,5884099,0.9945833333333334,0,0,,,,,1.0,,,1.0
Export,P105 Salamanca - PVS,INVENTARIOS,202412,5891901,2662799,0.4519422043010753,0,0,,,,,1.0,,,1.0
Export,P089 Risso - PVH,INVENTARIOS,202412,5855427,4766782,0.8140793010752689,0,0,,,,,2.0,,,2.0
Export,P224 Brena - PVH,INVENTARIOS,202412,5849626,7430522,1.2695967741935483,0,0,,,,,3.0,,,3.0
Export,P084 Comas - PVH,INVENTARIOS,202412,5804256,7869565,1.355826612903226,0,0,,,,,3.0,,,3.0
Export,P261 El Agustino - PVH,INVENTARIOS,202412,5773708,2357326,0.4082862903225807,0,0,,,,,1.0,,,1.0
Export,P203 Rimac Alcazar - PVH,INVENTARIOS,202412,5763658,5209680,0.9038844086021506,0,0,,,,,2.0,,,2.0
Export,1199 San Miguel - PVH,RECEPCIÓN,202411,5750140,5697908,0.9825277777777779,0,0,,,,,1.0,,,1.0
Export,P199 Grifo Kio - PVS,CAJAS,202411,5726153,1043830,0.18229166666666669,0,0,,,,,,,,1.0
Export,P081 La Molina - PVH,RECEPCIÓN,202412,5718744,12342686,2.158286290322581,0,0,,,,,3.0,,,3.0
Export,1199 San Miguel - PVH,RECEPCIÓN,202404,5652048,5352725,0.9470416666666668,0,0,,,,,1.0,,,1.0
Export,P104 Arequipa - PVH,INVENTARIOS,202412,5625909,6844671,1.2146505376344088,0,0,,,,,3.0,,,3.0
Export,1199 San Miguel - PVH,RECEPCIÓN,202406,5614309,5715774,1.0177708333333335,0,0,,,,,1.0,,,1.0
Export,1593 Aventura SJL - PVH,RECEPCIÓN,202407,5599368,5677827,1.0140120967741937,0,0,,,,,2.0,,,1.0
Export,V090 Pezet - VIV,INVENTARIOS,202412,5596174,2539252,0.40720430107526884,0,0,,,,,1.0,,,1.0
Export,P465 Sucre - PVH,RECEPCIÓN,202403,5549510,10971037,1.9769354838709678,0,0,,,,,2.5,,,2.5
Export,1199 San Miguel - PVH,RECEPCIÓN,202410,5527415,5453603,0.9802822580645162,0,0,,,,,1.0,,,1.0
Export,P109 Dasso - PVS,RECEPCIÓN,202403,5488727,5363460,0.9771774193548388,0,0,,,,,3.0,,,2.0
Export,P112 Ceres - PVH,INVENTARIOS,202412,5463012,4959005,0.9077419354838712,0,0,,,,,2.0,,,2.0
Export,P135 Colonial - PVH,INVENTARIOS,202412,5433163,4460500,0.8129032258064517,0,0,,,,,2.0,,,2.0
Export,P201 Huaral - PVH,RECEPCIÓN,202409,5408359,3238743,0.5988402777777778,0,0,,,,,2.0,,,1.0
Export,P180 Centro Trujillo - PVE,CAJAS,202411,5407135,591405,0.10937500000000001,0,0,,,,,,,,0.5
Export,P133 Guardia Civil - PVH,INVENTARIOS,202412,5363101,7252183,1.3503696236559142,0,0,,,,,3.0,,,3.0
Export,1199 San Miguel - PVH,RECEPCIÓN,202409,5342777,5420498,1.0126666666666668,0,0,,,,,1.0,,,1.0
Export,P141 Chosica - PVH,INVENTARIOS,202412,5324225,4895889,0.9195497311827958,0,0,,,,,2.0,,,2.0
Export,P080 Bolichera - PVH,INVENTARIOS,202412,5307059,6949907,1.3080309139784947,0,0,,,,,3.0,,,3.0
Export,P236 Pisco - PVH,INVENTARIOS,202412,5300214,6443223,1.2146975806451614,0,0,,,,,2.0,,,3.0
Export,P081 La Molina - PVH,INVENTARIOS,202412,5281847,9250935,1.7514583333333336,0,0,,,,,4.0,,,4.0
Export,1199 San Miguel - PVH,RECEPCIÓN,202405,5277244,5370305,1.0176344086021505,0,0,,,,,1.0,,,1.0
Export,P118 Alfonso Ugarte - PVH,RECEPCIÓN,202406,5259676,2544770,0.48382638888888896,0,0,,,,,1.0,,,1.0
Export,P159 Acho - PVH,RECEPCIÓN,202402,5233932,1960581,0.3745905172413793,0,0,,,,,1.0,,,1.0
Export,V095 Monterrico - VIV,INVENTARIOS,202410,5229142,2975551,0.5690322580645162,0,0,,,,,1.0,,,1.0
Export,P109 Dasso - PVS,RECEPCIÓN,202408,5216846,5176808,0.9923252688172044,0,0,,,,,3.0,,,1.0
Export,P223 Cusco Mall - PVH,INVENTARIOS,202401,5195481,7755652,1.4927688172043012,0,0,,,,,3.0,,,2.0
Export,P134 Centro Civico - PVH,INVENTARIOS,202412,5168620,6069537,1.1733938172043012,0,0,,,,,3.5,,,2.5
Export,P225 Cajamarca - PVH,INVENTARIOS,202412,5165509,7737077,1.2692674731182798,0,0,,,,,3.0,,,3.0
Export,V116 Javier Prado - VIV,INVENTARIOS,202412,5146417,2325883,0.4519422043010753,0,0,,,,,1.0,,,1.0
Export,P192 Sullana - PVH,RECEPCIÓN,202411,5129736,2693860,0.5251458333333334,0,0,,,,,2.0,,,1.0
Export,P106 Valle Hermoso - PVH,INVENTARIOS,202409,5127150,4570906,0.8861319444444445,0,0,,,,,2.0,,,1.0
Export,1593 Aventura SJL - PVH,RECEPCIÓN,202408,5095636,5419216,1.0635013440860215,0,0,,,,,2.0,,,1.0
Export,P109 Dasso - PVS,RECEPCIÓN,202405,5090533,5216223,1.0246908602150537,0,0,,,,,3.0,,,2.0
Export,P109 Dasso - PVS,RECEPCIÓN,202406,5087242,5055235,0.9937083333333334,0,0,,,,,3.0,,,2.0
Export,P465 Sucre - PVH,INVENTARIOS,202412,5079303,8318124,1.6305107526881724,0,0,,,,,4.0,,,4.0
Export,P126 Santa Clara - PVH,RECEPCIÓN,202404,5051015,9597049,1.867638888888889,0,0,,,,,3.0,,,3.0
Export,P229 Salaverry - PVH,RECEPCIÓN,202406,5034720,8797859,1.7448958333333335,0,0,,,,,4.0,,,2.0
Export,V095 Monterrico - VIV,RECEPCIÓN,202408,5017101,5388798,1.0740860215053765,0,0,,,,,3.0,,,2.0
Export,P059 Callao - PVH,INVENTARIOS,202412,5013198,4493490,0.8919354838709679,0,0,,,,,2.0,,,2.0
Export,P010 Caminos del Inca - PVS,INVENTARIOS,202405,4996348,6999353,1.400893817204301,0,0,,,,,3.0,,,3.0
Export,P172 Puno - PVH,INVENTARIOS,202412,4994783,7481382,1.3567674731182797,0,0,,,,,3.0,,,3.0
Export,P262 Talara Municipalidad - PVH,INVENTARIOS,202412,4962822,5797359,1.1610685483870968,0,0,,,,,2.0,,,3.0
Export,P061 Cortijo - PVH,RECEPCIÓN,202407,4943271,8049825,1.6284408602150537,0,0,,,,,3.0,,,2.0
Export,P259 Moquegua - PVH,INVENTARIOS,202412,4938690,6843939,1.3589314516129032,0,0,,,,,3.0,,,3.0
Export,1593 Aventura SJL - PVH,RECEPCIÓN,202409,4937768,4890619,0.990451388888889,0,0,,,,,2.0,,,1.0
Export,P195 San Borja - PVH,RECEPCIÓN,202410,4936909,8546166,1.7225739247311829,0,0,,,,,3.0,,,2.0
Export,V140 Libertadores - VIV,INVENTARIOS,202410,4929423,1557174,0.31589381720430115,0,0,,,,,1.0,,,1.0
Export,P117 Izaguirre - PVH,RECEPCIÓN,202412,4897197,10510412,2.1457728494623662,0,0,,,,,2.0,,,2.0
Export,P139 Alameda Sur - PVS,INVENTARIOS,202412,4892251,5530644,1.1304905913978496,0,0,,,,,2.0,,,2.0
Export,1593 Aventura SJL - PVH,INVENTARIOS,202412,4873823,7271134,1.4918750000000003,0,0,,,,,2.0,,,3.0
Export,SO04 Jaen - PVO,INVENTARIOS,202405,4866849,5502433,1.1301612903225808,0,0,,,,,2.0,,,1.0
Export,P465 Sucre - PVH,RECEPCIÓN,202406,4849397,9368328,1.9318541666666669,0,0,,,,,2.5,,,2.0
Export,P037 Jockey Plaza - PVH,INVENTARIOS,202412,4848599,6155766,1.2695967741935485,0,0,,,,,4.0,,,3.0
Export,P064 Miraflores - PVH,RECEPCIÓN,202404,4841050,9104167,1.8806180555555558,0,0,,,,,4.0,,,2.0
Export,P109 Dasso - PVS,RECEPCIÓN,202407,4835587,4910168,1.0154233870967742,0,0,,,,,3.0,,,2.0
Export,P107 Mercaderes - PVS,INVENTARIOS,202412,4825713,2183441,0.4524596774193549,0,0,,,,,1.0,,,1.0
Export,V094 Benavides - VIV,INVENTARIOS,202412,4797171,2128551,0.44370967741935485,0,0,,,,,1.0,,,1.0
Export,P465 Sucre - PVH,RECEPCIÓN,202407,4792324,9643425,2.012264784946237,0,0,,,,,2.5,,,2.0
Export,P769 Chiclayo Aventura - PVH,INVENTARIOS,202412,4784882,6453091,1.3207795698924731,0,0,,,,,2.0,,,3.0
Export,P112 Ceres - PVH,RECEPCIÓN,202412,4762457,5621844,1.1804502688172045,0,0,,,,,2.0,,,1.0
Export,P229 Salaverry - PVH,RECEPCIÓN,202412,4751937,11912844,2.5063104838709678,0,0,,,,,4.0,,,2.0
Export,SO05 Tarapoto - PVO,INVENTARIOS,202406,4745294,8817900,1.779701388888889,0,0,,,,,3.0,,,2.0
Export,P192 Sullana - PVH,RECEPCIÓN,202410,4743647,2523442,0.5319623655913979,0,0,,,,,2.0,,,1.0
Export,P229 Salaverry - PVH,RECEPCIÓN,202407,4732394,8881666,1.8767809139784948,0,0,,,,,4.0,,,2.0
Export,P066 Ate - PVH,INVENTARIOS,202412,4721300,6442670,1.3569556451612903,0,0,,,,,3.0,,,3.0
Export,P465 Sucre - PVH,RECEPCIÓN,202402,4719743,8888775,1.8832614942528736,0,0,,,,,2.5,,,2.0
Export,P064 Miraflores - PVH,RECEPCIÓN,202403,4707724,9829525,2.0879569892473118,0,0,,,,,4.0,,,3.0
Export,P120 Universitaria - PVH,INVENTARIOS,202412,4707054,6325484,1.3438306451612902,0,0,,,,,3.0,,,3.0
Export,P201 Huaral - PVH,RECEPCIÓN,202412,4702950,5421951,1.152883064516129,0,0,,,,,2.0,,,1.0
Export,P142 Chincha - PVH,RECEPCIÓN,202403,4700971,4604740,0.9795295698924732,0,0,,,,,2.0,,,2.0
Export,P052 Brasil - PVH,INVENTARIOS,202412,4692259,4096616,0.8716129032258064,0,0,,,,,2.0,,,2.0
Export,V140 Libertadores - VIV,INVENTARIOS,202412,4687881,1912674,0.4080040322580646,0,0,,,,,1.0,,,1.0
Export,P723 Puruchuco - PVH,RECEPCIÓN,202412,4685533,12374027,2.640900537634409,0,0,,,,,3.0,,,3.0
Export,P465 Sucre - PVH,RECEPCIÓN,202405,4666446,8776776,1.880826612903226,0,0,,,,,2.5,,,2.0
Export,P132 El Ejercito - PVS,INVENTARIOS,202412,4657353,3785101,0.8127150537634409,0,0,,,,,2.0,,,2.0
Export,P109 Dasso - PVS,INVENTARIOS,202412,4645906,4111256,0.8686491935483871,0,0,,,,,2.0,,,1.5
Export,P126 Santa Clara - PVH,RECEPCIÓN,202410,4643736,9074197,1.9540725806451615,0,0,,,,,3.0,,,3.0
Export,P126 Santa Clara - PVH,RECEPCIÓN,202412,4642396,14083464,3.0336626344086026,0,0,,,,,3.0,,,3.0
Export,P125 SJ Lurigancho - PVH,RECEPCIÓN,202412,4631219,8764225,1.8911290322580647,0,0,,,,,2.0,,,2.0
Export,P227 San Isidro - PVH,RECEPCIÓN,202401,4627230,4838565,1.0456720430107527,0,0,,,,,3.0,,,1.0
Export,P231 Ventanilla - PVH,RECEPCIÓN,202412,4604734,9604739,2.085840053763441,0,0,,,,,2.5,,,2.0
Export,P125 SJ Lurigancho - PVH,RECEPCIÓN,202402,4600223,5480996,1.1812500000000001,0,0,,,,,2.0,,,2.0
Export,P202 LurIn - PVH,INVENTARIOS,202412,4562009,8031106,1.7584206989247313,0,0,,,,,3.0,,,3.0
Export,P333 Ves Placita - PVH,RECEPCIÓN,202412,4547952,9231553,2.0294354838709676,0,0,,,,,2.0,,,2.0
Export,1593 Aventura SJL - PVH,RECEPCIÓN,202402,4529580,4638980,1.024152298850575,0,0,,,,,2.0,,,1.0
Export,P156 El Tambo Huancayo - PVS,INVENTARIOS,202412,4522556,2044635,0.4514717741935484,0,0,,,,,1.0,,,1.0
Export,P064 Miraflores - PVH,RECEPCIÓN,202410,4522290,9224258,2.0246841397849464,0,0,,,,,5.0,,,3.5
Export,P126 Santa Clara - PVH,RECEPCIÓN,202403,4503562,12059611,2.5198118279569894,0,0,,,,,3.0,,,3.0
Export,P075 Trujillo - PVH,INVENTARIOS,202403,4502627,13901543,3.026182795698925,0,0,,,,,4.0,,,4.0
Export,P010 Caminos del Inca - PVS,INVENTARIOS,202411,4494417,7222620,1.588027777777778,0,0,,,,,3.0,,,2.0
Export,P142 Chincha - PVH,RECEPCIÓN,202404,4439934,3646882,0.8213819444444446,0,0,,,,,2.0,,,2.0
Export,P089 Risso - PVH,RECEPCIÓN,202412,4437115,5973585,1.3462768817204303,0,0,,,,,2.0,,,2.0
Export,P465 Sucre - PVH,RECEPCIÓN,202408,4434811,9098427,2.051592741935484,0,0,,,,,2.5,,,2.0
Export,P516 Ilo - PVH,INVENTARIOS,202412,4432217,6425722,1.4462432795698925,0,0,,,,,3.0,,,3.0
Export,P075 Trujillo - PVH,INVENTARIOS,202401,4414030,9236172,2.0840994623655913,0,0,,,,,4.0,,,3.0
Export,P724 Tumbes - PVH,RECEPCIÓN,202412,4405937,10043737,2.0100537634408604,0,0,,,,,2.0,,,2.0
Export,P066 Ate - PVH,RECEPCIÓN,202403,4401426,6299937,1.3611895161290324,0,0,,,,,2.0,,,2.0
Export,1593 Aventura SJL - PVH,RECEPCIÓN,202412,4388815,8612401,1.9623521505376345,0,0,,,,,2.0,,,2.0
Export,P001 Los Olivos - PVH,INVENTARIOS,202412,4388434,5718737,1.3031384408602151,0,0,,,,,3.0,,,3.0
Export,P118 Alfonso Ugarte - PVH,INVENTARIOS,202412,4360881,3512765,0.8055174731182797,0,0,,,,,3.0,,,3.0
Export,P195 San Borja - PVH,RECEPCIÓN,202407,4353480,9280420,2.129354838709678,0,0,,,,,3.0,,,3.0
Export,P142 Chincha - PVH,RECEPCIÓN,202407,4346200,4422089,1.0161290322580645,0,0,,,,,2.0,,,2.0
Export,1199 San Miguel - PVH,INVENTARIOS,202412,4334837,5912579,1.3585551075268818,0,0,,,,,2.0,,,3.0
Export,P096 San Jorge - PVS,RECEPCIÓN,202407,4333699,2990369,0.6900268817204301,0,0,,,,,2.0,,,1.0
Export,P080 Bolichera - PVH,RECEPCIÓN,202410,4326543,5317316,1.2289986559139785,0,0,,,,,3.0,,,3.0
Export,P333 Ves Placita - PVH,RECEPCIÓN,202410,4288426,5475236,1.276747311827957,0,0,,,,,2.0,,,2.0
Export,P134 Centro Civico - PVH,RECEPCIÓN,202404,4288261,4778671,1.1143611111111111,0,0,,,,,2.0,,,2.0
Export,V095 Monterrico - VIV,INVENTARIOS,202403,4284358,3144569,0.733965053763441,0,0,,,,,1.0,,,1.0
Export,P117 Izaguirre - PVH,RECEPCIÓN,202403,4280340,9145975,2.1367405913978494,0,0,,,,,2.0,,,2.0
Export,P147 Juliaca - PVH,INVENTARIOS,202403,4279358,7538269,1.7173521505376346,0,0,,,,,2.0,,,2.0
Export,P195 San Borja - PVH,RECEPCIÓN,202412,4273889,12448255,2.911962365591398,0,0,,,,,3.0,,,3.5
Export,V093 Dos de Mayo - VIV,INVENTARIOS,202412,4265263,2154519,0.4452150537634409,0,0,,,,,1.0,,,1.0
Export,P119 Puente Piedra - PVH,RECEPCIÓN,202403,4260771,12125564,2.733763440860215,0,0,,,,,3.0,,,3.0
Export,P119 Puente Piedra - PVH,INVENTARIOS,202403,4254999,10857936,2.439556451612903,0,0,,,,,3.0,,,3.0
Export,P109 Dasso - PVS,INVENTARIOS,202411,4232359,3436348,0.7931875,0,0,,,,,2.0,,,1.0
Export,P115 Huancayo - PVH,INVENTARIOS,202410,4229486,8118203,1.9195900537634412,0,0,,,,,3.0,,,2.0
Export,P119 Puente Piedra - PVH,RECEPCIÓN,202412,4223479,14192520,3.359623655913979,0,0,,,,,3.0,,,3.0
Export,P224 Brena - PVH,RECEPCIÓN,202412,4214457,8978921,2.129590053763441,0,0,,,,,3.0,,,2.0
Export,P143 Nvo Chimbote - PVH,INVENTARIOS,202412,4213243,5735325,1.3559206989247312,0,0,,,,,3.0,,,3.0
Export,P119 Puente Piedra - PVH,RECEPCIÓN,202404,4203439,9029223,2.1344166666666666,0,0,,,,,3.0,,,3.0
Export,SO05 Tarapoto - PVO,INVENTARIOS,202405,4196714,7782322,1.797090053763441,0,0,,,,,3.0,,,2.0
Export,P081 La Molina - PVH,RECEPCIÓN,202402,4195138,8964635,2.13691091954023,0,0,,,,,4.0,,,3.0
Export,P147 Juliaca - PVH,INVENTARIOS,202411,4192143,9627428,1.8663750000000001,0,0,,,,,2.0,,,2.0
Export,P145 Piura - PVH,INVENTARIOS,202403,4191304,10851081,2.5831787634408605,0,0,,,,,3.0,,,3.0
Export,SO04 Jaen - PVO,RECEPCIÓN,202410,4171503,6543181,1.5524663978494622,0,0,,,,,3.0,,,3.0
Export,P195 San Borja - PVH,RECEPCIÓN,202406,4159004,9213105,2.2012083333333337,0,0,,,,,4.0,,,2.0
Export,P221 Barranca - PVH,RECEPCIÓN,202402,4157876,2480000,0.5964583333333334,0,0,,,,,1.0,,,1.0
Export,P068 Primavera - PVH,INVENTARIOS,202412,4153237,5494288,1.3066666666666666,0,0,,,,,3.0,,,3.0
Export,P142 Chincha - PVH,RECEPCIÓN,202406,4151513,4045679,0.9745069444444445,0,0,,,,,2.0,,,2.0
Export,P465 Sucre - PVH,RECEPCIÓN,202412,4147004,10878156,2.6115456989247314,0,0,,,,,2.5,,,2.5
Export,P115 Huancayo - PVH,INVENTARIOS,202409,4145842,8503928,2.0511944444444445,0,0,,,,,3.0,,,3.0
Export,P465 Sucre - PVH,RECEPCIÓN,202411,4144345,9484948,2.273590277777778,0,0,,,,,2.5,,,2.5
Export,P132 El Ejercito - PVS,INVENTARIOS,202402,4136959,3185459,0.7700000000000001,0,0,,,,,2.0,,,2.0
Export,P117 Izaguirre - PVH,RECEPCIÓN,202407,4110494,6934056,1.6869153225806452,0,0,,,,,2.0,,,2.0
Export,P291 La Curva - PVH,RECEPCIÓN,202403,4108428,8159013,1.9859206989247313,0,0,,,,,3.0,,,2.0
Export,P177 Talara - PVH,INVENTARIOS,202412,4107311,3736707,0.9039314516129033,0,0,,,,,2.0,,,2.0
Export,P048 Higuereta - PVH,RECEPCIÓN,202412,4080976,12099607,2.949361559139785,0,0,,,,,4.0,,,3.0
Export,P236 Pisco - PVH,RECEPCIÓN,202408,4080780,4597157,1.1265389784946236,0,0,,,,,3.0,,,1.0
Export,P195 San Borja - PVH,RECEPCIÓN,202411,4063089,8446564,2.0735555555555556,0,0,,,,,3.0,,,2.5
Export,P126 Santa Clara - PVH,INVENTARIOS,202403,4062501,10980709,2.5278091397849463,0,0,,,,,3.0,,,3.0
Export,P061 Cortijo - PVH,RECEPCIÓN,202408,4052419,8053930,1.9830981182795702,0,0,,,,,3.0,,,2.0
Export,P114 Pro - PVH,RECEPCIÓN,202410,4052006,7066504,1.7435551075268818,0,0,,,,,3.0,,,2.0
Export,P724 Tumbes - PVH,RECEPCIÓN,202408,4051736,6885210,1.582997311827957,0,0,,,,,2.0,,,2.0
Export,P126 Santa Clara - PVH,RECEPCIÓN,202411,4043352,9803306,2.423215277777778,0,0,,,,,3.0,,,3.0
Export,P199 Grifo Kio - PVS,CAJAS,202412,4042483,1640221,0.4057459677419355,0,0,,,,,1.0,,,1.0
Export,P231 Ventanilla - PVH,RECEPCIÓN,202409,4030618,5803138,1.4397638888888888,0,0,,,,,2.5,,,2.0
Export,P192 Sullana - PVH,RECEPCIÓN,202412,4022303,3938829,0.9792473118279571,0,0,,,,,2.0,,,1.0
Export,P118 Alfonso Ugarte - PVH,RECEPCIÓN,202412,4016283,4248272,1.0577620967741936,0,0,,,,,1.0,,,1.0
Export,P195 San Borja - PVH,RECEPCIÓN,202409,4013963,8383789,2.0867291666666667,0,0,,,,,3.0,,,3.0
Export,P144 Huacho - PVH,RECEPCIÓN,202412,4005564,6921472,1.726008064516129,0,0,,,,,2.0,,,2.0
